000000,143
000001,116
000002,203
000003,72
000004,127
000005,56
000006,33
000007,60
000008,113
000009,59
000010,29
000011,108
000012,76
000013,55
000014,65
000015,81
000016,99
000017,126
000018,64
000019,82
000020,99
000021,50
000022,88
000023,80
000024,73
000025,54
000026,61
000027,108
000028,121
000029,76
000030,53
000031,77
000032,86
000033,51
000034,86
000035,41
000036,61
000037,56
000038,97
000039,43
000040,47
000041,112
000042,71
000043,95
000044,61
000045,62
000046,59
000047,79
000048,62
000049,76
000050,68
000051,80
000052,80
000053,108
000054,79
000055,72
000056,64
000057,48
000058,89
000059,95
000060,65
000061,134
000062,42
000063,145
000064,55
000065,63
000066,62
000067,84
000068,87
000069,77
000070,73
000071,44
000072,81
000073,84
000074,70
000075,50
000076,66
000077,67
000078,38
000079,61
000080,102
000081,72
000082,95
000083,84
000084,72
000085,58
000086,86
000087,68
000088,74
000089,61
000090,77
000091,82
000092,138
000093,80
000094,100
000095,80
000096,72
000097,65
000098,70
000099,37
000100,50
000101,66
000102,130
000103,136
000104,43
000105,59
000106,53
000107,77
000108,72
000109,59
000110,52
000111,109
000112,79
000113,98
000114,80
000115,71
000116,82
000117,84
000118,134
000119,36
000120,49
000121,50
000122,69
000123,69
000124,96
000125,42
000126,80
000127,70
000128,124
000129,81
000130,55
000131,192
000132,200
000133,118
000134,88
000135,126
000136,131
000137,27
000138,79
000139,27
000140,150
000141,69
000142,59
000143,67
000144,46
000145,121
000146,92
000147,75
000148,89
000149,120
000150,99
000151,67
000152,79
000153,50
000154,66
000155,106
000156,53
000157,43
000158,55
000159,80
000160,93
000161,78
000162,41
000163,84
000164,123
000165,61
000166,55
000167,56
000168,36
000169,64
000170,38
000171,67
000172,41
000173,58
000174,42
000175,47
000176,85
000177,55
000178,63
000179,92
000180,122
000181,89
000182,77
000183,73
000184,60
000185,76
000186,93
000187,115
000188,37
000189,75
000190,97
000191,73
000192,85
000193,87
000194,76
000195,52
000196,95
000197,62
000198,61
000199,73
000200,52
000201,33
000202,66
000203,80
000204,93
000205,77
000206,145
000207,78
000208,79
000209,40
000210,60
000211,123
000212,88
000213,54
000214,171
000215,71
000216,61
000217,84
000218,100
000219,85
000220,57
000221,131
000222,161
000223,94
000224,70
000225,120
000226,64
000227,126
000228,112
000229,57
000230,68
000231,88
000232,120
000233,140
000234,145
000235,57
000236,46
000237,114
000238,88
000239,33
000240,114
000241,62
000242,102
000243,80
000244,66
000245,49
000246,59
000247,62
000248,182
000249,56
000250,70
000251,84
000252,100
000253,99
000254,65
000255,74
000256,59
000257,98
000258,129
000259,120
000260,124
000261,105
000262,109
000263,56
000264,48
000265,76
000266,82
000267,65
000268,68
000269,85
000270,135
000271,46
000272,87
000273,59
000274,58
000275,61
000276,60
000277,76
000278,63
000279,148
000280,90
000281,31
000282,70
000283,79
000284,58
000285,43
000286,66
000287,51
000288,88
000289,67
000290,77
000291,65
000292,55
000293,131
000294,88
000295,91
000296,44
000297,114
000298,102
000299,43
000300,61
000301,83
000302,76
000303,91
000304,75
000305,87
000306,51
000307,65
000308,97
000309,35
000310,97
000311,78
000312,38
000313,51
000314,100
000315,124
000316,106
000317,103
000318,58
000319,140
000320,58
000321,129
000322,113
000323,103
000324,127
000325,90
000326,112
000327,74
000328,73
000329,61
000330,34
000331,153
000332,89
000333,140
000334,115
000335,122
000336,56
000337,59
000338,69
000339,90
000340,91
000341,84
000342,41
000343,107
000344,81
000345,92
000346,67
000347,79
000348,29
000349,62
000350,33
000351,49
000352,51
000353,91
000354,75
000355,47
000356,89
000357,89
000358,65
000359,88
000360,86
000361,73
000362,77
000363,47
000364,87
000365,97
000366,87
000367,78
000368,138
000369,53
000370,61
000371,77
000372,91
000373,88
000374,84
000375,139
000376,42
000377,45
000378,110
000379,71
000380,88
000381,104
000382,113
000383,49
000384,65
000385,88
000386,57
000387,73
000388,161
000389,50
000390,98
000391,64
000392,101
