#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
003182	0.10961	0.221898	0.00000	0.000000	2450	0	2492	225896
000175	0.10348	0.210341	0.00000	0.000000	2313	0	2346	213632
001847	0.08997	0.184026	0.00000	0.000000	2011	0	2045	187368
002235	0.08559	0.174805	0.00000	0.000000	1913	0	1944	177695
002949	0.08536	0.171866	0.00000	0.000000	1908	0	1941	175183
003901	0.08393	0.170903	0.00000	0.000000	1876	0	1907	173522
003114	0.08232	0.167024	0.00000	0.000000	1840	0	1860	168919
000612	0.07937	0.163354	0.00000	0.000000	1774	0	1789	164806
004657	0.07888	0.160291	0.00000	0.000000	1763	0	1787	162544
001161	0.07861	0.159494	0.00000	0.000000	1757	0	1790	162581
002707	0.07709	0.156702	0.00000	0.000000	1723	0	1745	159025
002523	0.07494	0.152498	0.00000	0.000000	1675	0	1704	155742
000564	0.07328	0.148992	0.00000	0.000000	1638	0	1656	150326
001054	0.07234	0.146940	0.00000	0.000000	1617	0	1645	150016
001107	0.07140	0.143913	0.00000	0.000000	1596	0	1614	145871
003316	0.07105	0.145422	0.00000	0.000000	1588	0	1608	147607
003911	0.07087	0.144197	0.00000	0.000000	1584	0	1610	147043
002676	0.07006	0.143173	0.00000	0.000000	1566	0	1593	145451
004750	0.06939	0.141103	0.00000	0.000000	1551	0	1573	142775
003857	0.06845	0.137201	0.00004	0.000014	1530	1	1558	139972
004708	0.06805	0.139739	0.00000	0.000000	1521	0	1544	142151
001792	0.06787	0.137159	0.00000	0.000000	1517	0	1543	139455
002326	0.06778	0.137828	0.00000	0.000000	1515	0	1544	141004
002577	0.06765	0.136294	0.00000	0.000000	1512	0	1538	138827
002775	0.06724	0.138010	0.00000	0.000000	1503	0	1528	140381
004804	0.06639	0.135551	0.00000	0.000000	1484	0	1518	138813
003002	0.06621	0.134010	0.00000	0.000000	1480	0	1497	135833
000482	0.06617	0.136125	0.00000	0.000000	1479	0	1499	137837
002143	0.06568	0.132901	0.00009	0.000034	1468	2	1488	134850
004241	0.06554	0.132630	0.00000	0.000000	1465	0	1496	135688
002163	0.06554	0.131189	0.00000	0.000000	1465	0	1485	132748
001607	0.06536	0.132912	0.00000	0.000000	1461	0	1482	135255
002190	0.06501	0.132051	0.00000	0.000000	1453	0	1475	134250
001776	0.06425	0.131937	0.00000	0.000000	1436	0	1466	135372
000551	0.06380	0.129527	0.00004	0.000021	1426	1	1449	131596
001615	0.06353	0.129734	0.00000	0.000000	1420	0	1444	132040
000929	0.06313	0.128821	0.00000	0.000000	1411	0	1439	131655
005038	0.06299	0.128553	0.00000	0.000000	1408	0	1424	129476
004603	0.06295	0.128393	0.00000	0.000000	1407	0	1437	131000
003770	0.06277	0.128236	0.00000	0.000000	1403	0	1430	130623
002310	0.06237	0.125379	0.00000	0.000000	1394	0	1415	127084
002905	0.06214	0.126120	0.00000	0.000000	1389	0	1416	128372
002559	0.06152	0.124081	0.00000	0.000000	1375	0	1389	125427
000658	0.06143	0.125374	0.00004	0.000019	1373	1	1395	127584
003763	0.06129	0.123695	0.00000	0.000000	1370	0	1390	125950
001551	0.06129	0.125998	0.00000	0.000000	1370	0	1391	127734
001049	0.06044	0.122143	0.00000	0.000000	1351	0	1374	123984
001743	0.06026	0.123364	0.00000	0.000000	1347	0	1374	126563
001327	0.06022	0.123218	0.00000	0.000000	1346	0	1368	125278
001423	0.05915	0.121546	0.00000	0.000000	1322	0	1334	122715
002528	0.05843	0.118115	0.00000	0.000000	1306	0	1328	120714
001794	0.05821	0.119873	0.00000	0.000000	1301	0	1325	122073
001245	0.05807	0.118347	0.00000	0.000000	1298	0	1317	120168
003195	0.05762	0.117440	0.00000	0.000000	1288	0	1305	118902
003357	0.05749	0.117073	0.00000	0.000000	1285	0	1308	119513
001031	0.05745	0.116760	0.00000	0.000000	1284	0	1302	118442
001076	0.05704	0.116454	0.00000	0.000000	1275	0	1297	118568
004494	0.05610	0.113918	0.00000	0.000000	1254	0	1271	115419
002404	0.05570	0.113861	0.00000	0.000000	1245	0	1256	114637
002070	0.05566	0.113446	0.00000	0.000000	1244	0	1265	115227
