000000,105
000001,80
000002,201
000003,56
000004,53
000005,99
000006,53
000007,58
000008,126
000009,121
000010,75
000011,70
000012,102
000013,67
000014,71
000015,86
000016,59
000017,74
000018,59
000019,72
000020,64
000021,58
000022,85
000023,61
000024,80
000025,95
000026,50
000027,135
000028,58
000029,66
000030,59
000031,78
000032,79
000033,100
000034,70
000035,50
000036,36
000037,94
000038,70
000039,95
000040,123
000041,123
000042,91
000043,53
000044,48
000045,54
000046,116
000047,114
000048,108
000049,43
000050,155
000051,81
000052,86
000053,83
000054,119
000055,69
000056,65
000057,111
000058,86
000059,65
000060,94
000061,68
000062,60
000063,71
000064,87
000065,60
000066,111
000067,88
000068,86
000069,48
000070,91
000071,96
000072,73
000073,94
000074,82
000075,66
000076,148
000077,38
000078,160
000079,131
000080,82
000081,43
000082,94
000083,81
000084,199
000085,115
000086,58
000087,46
000088,40
000089,161
000090,58
000091,104
000092,131
000093,180
000094,88
000095,192
000096,43
000097,221
000098,96
000099,102
000100,136
000101,84
000102,85
000103,26
000104,149
000105,58
000106,122
000107,40
000108,99
000109,112
000110,80
000111,77
000112,127
000113,105
000114,81
000115,138
000116,93
000117,59
000118,129
000119,62
000120,84
000121,54
000122,48
000123,58
000124,56
000125,57
000126,39
000127,80
000128,32
000129,111
000130,53
000131,45
000132,72
000133,110
000134,53
000135,128
000136,35
000137,69
000138,89
000139,44
000140,113
000141,68
000142,113
000143,46
000144,65
000145,123
000146,78
000147,67
000148,114
000149,178
000150,82
000151,82
000152,92
000153,128
000154,171
000155,50
000156,48
000157,33
000158,42
000159,98
000160,50
000161,72
000162,43
000163,51
000164,39
000165,61
000166,46
000167,51
000168,147
000169,71
000170,80
000171,89
000172,78
000173,67
000174,56
000175,114
000176,108
000177,77
000178,64
000179,66
000180,84
000181,154
000182,158
000183,49
000184,73
000185,135
000186,87
000187,98
000188,192
000189,59
000190,68
000191,77
000192,102
000193,66
000194,53
000195,155
000196,118
000197,38
000198,26
000199,68
000200,81
000201,53
000202,77
000203,124
000204,43
000205,205
000206,53
000207,135
000208,66
000209,83
000210,133
000211,47
000212,125
000213,81
000214,141
000215,177
